"","Week","X14.00","X15.00","X16.00","X16.1.iso.17.0","cis.9.16.1","X17.00","X17.1.16.2","X18.00","cis.9.18.1","cis.11.18.1","X18.2n.6","X20.00","X18.3n.3","X20.01","X18.4n.3","X20.3n.6","X22.00","X20.4n.6","X20.4n.3","X20.5n.3","X24.01.00","X22.5n.6","X22.5n.3","X22.6n.3"
"1",11,1.8115542130079,0.295572326174153,12.4105637932637,0.329519220481396,2.33957366130384,0.301305354527042,0.226147997264328,2.91359427225778,9.17126281744595,2.23920179230606,0.505563711777919,0.0888237956105607,0.372178272695582,0.725509648454106,0.166756059360172,0.0774983870799903,0.0480858607076966,1.11060235157924,1.54396359520985,3.30056767844563,0.930316209683568,0.225110343313377,1.593995268709,8.62602675531054
"2",12,1.33249811188677,0.207648741869533,7.47137231035905,0.194501647574232,1.59234295643529,0.163819912209608,0.16920546950111,1.65934425711977,5.44427771651534,1.36717302223503,0.306344933337926,0.0444712368738594,0.228810084011729,0.564622899094447,0.136864963309892,0.0707940675480651,0.0292779780722645,0.861095127254718,1.02608287809868,2.24179955717398,0.584284768677989,0.159475902995919,1.0575525604819,5.15040824330725
"3",13,0.877655855104949,0.117344791107232,5.06351032387612,0.150160580712782,1.2144828117351,0.107474182946417,0.102231599811409,1.07350863992797,4.20601982876924,0.824030217892524,0.230754198228331,0.0469020255426138,0.194273775893711,0.402183788832917,0.108216449766198,0.0382321853939845,0.0167182534973005,0.498726879163335,0.832904256202356,1.46494187598007,0.354128084172944,0.137932229736201,0.656995585982128,3.68361611734991
"4",14,0.99473045229714,0.17380093105724,5.07384913954969,0.209720680039818,1.18084954780254,0.132880671007008,0.157737814685694,1.07125909776555,3.9505011097558,1.02472248127791,0.241526019678664,0.0444192832818442,0.212413404815832,0.282174543017744,0.103029386805195,0.044335702830276,0.0268365422511918,0.406075810208345,0.671180940242983,1.04454687000458,0.361153656545747,0.12183513450561,0.62823519047046,2.53574624483244
"5",15,2.34902028209939,0.485923078372738,22.008234553068,0.464135550807961,3.54427576052805,0.568455216647128,0.454443930220534,6.39555562946049,14.2680794716571,5.4230278442951,0.737532791845637,0.196996978463654,0.427849550771341,1.09114753923608,0.132883228365932,0.21934751727187,0.136291179884414,3.13672949180542,2.13197206941412,6.82782817732312,1.96059458911248,0.496968716079699,3.67155123567553,18.0996991082593
"6",16,0.884380913407792,0.203665545798632,6.97124609051678,0.22239076991965,1.30242016680835,0.220565389191258,0.188321243913402,2.02744554012724,5.05363119674628,1.12678851770701,0.277805262074648,0.0725995241657334,0.152944077718266,0.440169533454802,0.0758910702616226,0.0855117216845419,0.0481291822267757,1.18841115474707,0.729369466170485,1.98074693441182,0.662661877307246,0.251385506199687,0.986534015448207,4.78852650139325
"7",17,0.239274737488102,0.0741161251010872,2.74129541762041,0.0735701479315263,0.436157502132735,0.079547260585558,0.0376404038235511,0.712061233321966,1.88354906139093,0.582851153097141,0.10243973838311,0.0244656221393748,0.114641470099902,0.15358602366969,0.0286943664621937,0.0272500764524921,0.0208782183147892,0.419542965618541,0.319198214280719,0.91113367112991,0.33887308342013,0.0820912094360088,0.453495314198504,2.24574600077569
"8",18,0.245475595237374,0.0689853762971337,3.34871429485578,0.0846656238218491,0.439651404117918,0.114602340414895,0.0644458521329562,1.16305170472217,1.98635977175766,0.61771745737259,0.122820426407244,0.0470804782109467,0.056675612039042,0.143801388330274,0.0226080737790728,0.0285657137141714,0.031534278401221,0.732168489098357,0.231522252864446,1.22055397258786,0.451578817673536,0.101953420737119,0.465285473047001,3.20534696138455
"9",19,1.14991281242991,0.271454021363261,10.7124180099102,0.334463251593754,1.88104868168188,0.426535991893946,0.193362354143716,3.77368784511662,7.75558192222743,2.59719001083497,0.537616343997589,0.108304904694812,0.210906659562042,0.692851801648534,0.113288296373624,0.106977300663004,0.0608244938130935,1.84112210867384,1.26662306942515,4.042124335403,1.37673331442499,0.236974280300225,1.8109665007025,9.4871302199097
"10",20,0.448228727798925,0.134218162524731,4.70633565880435,0.309874302473331,0.955401946192219,0.250050479752074,0.145299377462221,2.02269923729294,2.2611815277671,1.30419991728355,0.229134934442171,0.0634225846400495,0.114223465189951,0.168772484472889,0.0503968343161642,0.0459554296590894,0.0467451990728849,1.16373704139516,0.19748064730653,2.55515742710165,0.857627219116614,0.180365012901028,1.12280788110825,4.66742248235446
"11",21,0.439212544323257,0.153829574135755,4.15399000870539,0.566962694513225,0.793811304003436,0.384150735882138,0.121631429102245,2.44864127289673,2.24852102233419,2.49689550727347,0.225195722953087,0.0691942259808642,0.0554542536008217,0.178382632664628,0.0340137004482285,0.0687271725187661,0.0562661424648855,1.40442858001524,0.284275421293356,4.17990240117318,0.782952042921628,0.166152973509536,1.71617928356373,4.62733168988153
